dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
28/05/2020,28,5,2020,8338,161,Russia,RU,RUS,145872260,Europe,88.02838867
27/05/2020,27,5,2020,8915,174,Russia,RU,RUS,145872260,Europe,89.18693657
26/05/2020,26,5,2020,8946,92,Russia,RU,RUS,145872260,Europe,90.54703067
25/05/2020,25,5,2020,8599,153,Russia,RU,RUS,145872260,Europe,92.40482049
24/05/2020,24,5,2020,9434,139,Russia,RU,RUS,145872260,Europe,94.05900752
23/05/2020,23,5,2020,8894,150,Russia,RU,RUS,145872260,Europe,95.00709731
22/05/2020,22,5,2020,8849,127,Russia,RU,RUS,145872260,Europe,96.2444813
21/05/2020,21,5,2020,8764,135,Russia,RU,RUS,145872260,Europe,97.87741686
20/05/2020,20,5,2020,9263,115,Russia,RU,RUS,145872260,Europe,99.10794554
19/05/2020,19,5,2020,8926,91,Russia,RU,RUS,145872260,Europe,99.6831063
18/05/2020,18,5,2020,9709,94,Russia,RU,RUS,145872260,Europe,100.8176606
17/05/2020,17,5,2020,9200,119,Russia,RU,RUS,145872260,Europe,101.4510915
16/05/2020,16,5,2020,10598,113,Russia,RU,RUS,145872260,Europe,101.7410713
15/05/2020,15,5,2020,9974,93,Russia,RU,RUS,145872260,Europe,99.91413035
14/05/2020,14,5,2020,10028,96,Russia,RU,RUS,145872260,Europe,97.94322786
13/05/2020,13,5,2020,10899,107,Russia,RU,RUS,145872260,Europe,95.07290831
12/5/2020,12,5,2020,11656,94,Russia,RU,RUS,145872260,Europe,91.99624384
11/5/2020,11,5,2020,11012,88,Russia,RU,RUS,145872260,Europe,88.254614
10/5/2020,10,5,2020,10817,104,Russia,RU,RUS,145872260,Europe,85.06620793
9/5/2020,9,5,2020,10699,98,Russia,RU,RUS,145872260,Europe,81.74069559
8/5/2020,8,5,2020,11231,88,Russia,RU,RUS,145872260,Europe,78.41586879
7/5/2020,7,5,2020,10559,86,Russia,RU,RUS,145872260,Europe,73.98939319
6/5/2020,6,5,2020,10102,95,Russia,RU,RUS,145872260,Europe,70.34031008
5/5/2020,5,5,2020,10581,76,Russia,RU,RUS,145872260,Europe,67.28284048
4/5/2020,4,5,2020,10633,58,Russia,RU,RUS,145872260,Europe,62.95508138
3/5/2020,3,5,2020,9623,53,Russia,RU,RUS,145872260,Europe,59.82014675
2/5/2020,2,5,2020,7933,96,Russia,RU,RUS,145872260,Europe,56.50354632
1/5/2020,1,5,2020,7099,101,Russia,RU,RUS,145872260,Europe,53.85533891
30/04/2020,30,4,2020,5841,105,Russia,RU,RUS,145872260,Europe,51.35246414
29/04/2020,29,4,2020,6411,72,Russia,RU,RUS,145872260,Europe,49.67085586
28/04/2020,28,4,2020,6198,48,Russia,RU,RUS,145872260,Europe,47.17757852
27/04/2020,27,4,2020,6361,66,Russia,RU,RUS,145872260,Europe,44.68224459
26/04/2020,26,4,2020,5966,66,Russia,RU,RUS,145872260,Europe,41.82015141
25/04/2020,25,4,2020,5849,60,Russia,RU,RUS,145872260,Europe,38.87305235
24/04/2020,24,4,2020,4774,42,Russia,RU,RUS,145872260,Europe,36.08773868
23/04/2020,23,4,2020,5236,57,Russia,RU,RUS,145872260,Europe,33.81520242
22/04/2020,22,4,2020,5642,51,Russia,RU,RUS,145872260,Europe,31.03125982
21/04/2020,21,4,2020,4268,44,Russia,RU,RUS,145872260,Europe,27.95459534
20/04/2020,20,4,2020,6060,48,Russia,RU,RUS,145872260,Europe,25.68274462
19/04/2020,19,4,2020,4785,40,Russia,RU,RUS,145872260,Europe,21.97950453
18/04/2020,18,4,2020,4070,41,Russia,RU,RUS,145872260,Europe,19.09821648
17/04/2020,17,4,2020,3448,34,Russia,RU,RUS,145872260,Europe,16.7201084
16/04/2020,16,4,2020,3388,28,Russia,RU,RUS,145872260,Europe,14.88494111
15/04/2020,15,4,2020,2774,22,Russia,RU,RUS,145872260,Europe,12.86399484
14/04/2020,14,4,2020,2558,18,Russia,RU,RUS,145872260,Europe,11.3057822
13/04/2020,13,4,2020,2186,24,Russia,RU,RUS,145872260,Europe,9.75922358
12/4/2020,12,4,2020,1667,12,Russia,RU,RUS,145872260,Europe,8.44574561
11/4/2020,11,4,2020,1786,18,Russia,RU,RUS,145872260,Europe,7.45926607
10/4/2020,10,4,2020,1459,13,Russia,RU,RUS,145872260,Europe,6.36927131
9/4/2020,9,4,2020,1175,5,Russia,RU,RUS,145872260,Europe,5.49384784
8/4/2020,8,4,2020,1154,11,Russia,RU,RUS,145872260,Europe,4.80009016
7/4/2020,7,4,2020,954,2,Russia,RU,RUS,145872260,Europe,4.04806233
6/4/2020,6,4,2020,658,2,Russia,RU,RUS,145872260,Europe,3.44273819
5/4/2020,5,4,2020,582,9,Russia,RU,RUS,145872260,Europe,3.033476
4/4/2020,4,4,2020,601,4,Russia,RU,RUS,145872260,Europe,2.67082994
3/4/2020,3,4,2020,771,6,Russia,RU,RUS,145872260,Europe,2.29584432
2/4/2020,2,4,2020,440,7,Russia,RU,RUS,145872260,Europe,1.80294732
1/4/2020,1,4,2020,501,7,Russia,RU,RUS,145872260,Europe,1.52393608
31/03/2020,31,3,2020,302,2,Russia,RU,RUS,145872260,Europe,1.19488106
30/03/2020,30,3,2020,270,3,Russia,RU,RUS,145872260,Europe,1.00841654
29/03/2020,29,3,2020,228,1,Russia,RU,RUS,145872260,Europe,0.82606522
28/03/2020,28,3,2020,196,2,Russia,RU,RUS,145872260,Europe,0.67936152
27/03/2020,27,3,2020,182,2,Russia,RU,RUS,145872260,Europe,0.55528035
26/03/2020,26,3,2020,163,0,Russia,RU,RUS,145872260,Europe,0.43394131
25/03/2020,25,3,2020,57,0,Russia,RU,RUS,145872260,Europe,0.33248268
24/03/2020,24,3,2020,71,0,Russia,RU,RUS,145872260,Europe,0.2934074
23/03/2020,23,3,2020,61,0,Russia,RU,RUS,145872260,Europe,0.24473467
22/03/2020,22,3,2020,53,0,Russia,RU,RUS,145872260,Europe,0.20291726
21/03/2020,21,3,2020,54,0,Russia,RU,RUS,145872260,Europe,0.16658411
20/03/2020,20,3,2020,52,0,Russia,RU,RUS,145872260,Europe,0.1336786
19/03/2020,19,3,2020,33,0,Russia,RU,RUS,145872260,Europe,0.09803098
18/03/2020,18,3,2020,21,0,Russia,RU,RUS,145872260,Europe,0.07540844
17/03/2020,17,3,2020,30,0,Russia,RU,RUS,145872260,Europe,0.06169782
16/03/2020,16,3,2020,4,0,Russia,RU,RUS,145872260,Europe,0.04181741
15/03/2020,15,3,2020,14,0,Russia,RU,RUS,145872260,Europe,0.03907528
14/03/2020,14,3,2020,15,0,Russia,RU,RUS,145872260,Europe,0.02947785
13/03/2020,13,3,2020,5,0,Russia,RU,RUS,145872260,Europe,0.01919488
12/3/2020,12,3,2020,15,0,Russia,RU,RUS,145872260,Europe,0.01576722
11/3/2020,11,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00548425
10/3/2020,10,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00548425
9/3/2020,9,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00548425
8/3/2020,8,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00548425
7/3/2020,7,3,2020,6,0,Russia,RU,RUS,145872260,Europe,0.00548425
6/3/2020,6,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
5/3/2020,5,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
4/3/2020,4,3,2020,1,0,Russia,RU,RUS,145872260,Europe,0.00137106
3/3/2020,3,3,2020,1,0,Russia,RU,RUS,145872260,Europe,0.00068553
2/3/2020,2,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0
1/3/2020,1,3,2020,0,0,Russia,RU,RUS,145872260,Europe,0
29/02/2020,29,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
28/02/2020,28,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
27/02/2020,27,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
26/02/2020,26,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
25/02/2020,25,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
24/02/2020,24,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
23/02/2020,23,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
22/02/2020,22,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
21/02/2020,21,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
20/02/2020,20,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
19/02/2020,19,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
18/02/2020,18,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
17/02/2020,17,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
16/02/2020,16,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
15/02/2020,15,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0
14/02/2020,14,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
13/02/2020,13,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
12/2/2020,12,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
11/2/2020,11,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
10/2/2020,10,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
9/2/2020,9,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
8/2/2020,8,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
7/2/2020,7,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
6/2/2020,6,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
5/2/2020,5,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
4/2/2020,4,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
3/2/2020,3,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
2/2/2020,2,2,2020,0,0,Russia,RU,RUS,145872260,Europe,0.00137106
1/2/2020,1,2,2020,2,0,Russia,RU,RUS,145872260,Europe,0.00137106
31/01/2020,31,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
30/01/2020,30,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
29/01/2020,29,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
28/01/2020,28,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
27/01/2020,27,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
26/01/2020,26,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
25/01/2020,25,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
24/01/2020,24,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
23/01/2020,23,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
22/01/2020,22,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
21/01/2020,21,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
20/01/2020,20,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
19/01/2020,19,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
18/01/2020,18,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
17/01/2020,17,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
16/01/2020,16,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
15/01/2020,15,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
14/01/2020,14,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
13/01/2020,13,1,2020,0,0,Russia,RU,RUS,145872260,Europe,0
12/1/2020,12,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
11/1/2020,11,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
10/1/2020,10,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
9/1/2020,9,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
8/1/2020,8,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
7/1/2020,7,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
6/1/2020,6,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
5/1/2020,5,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
4/1/2020,4,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
3/1/2020,3,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
2/1/2020,2,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
1/1/2020,1,1,2020,0,0,Russia,RU,RUS,145872260,Europe,
31/12/2019,31,12,2019,0,0,Russia,RU,RUS,145872260,Europe,
16/11/2020,16,11,2020,61,3,Rwanda,RW,RWA,12626938,Africa,2.4471491
15/11/2020,15,11,2020,32,0,Rwanda,RW,RWA,12626938,Africa,2.03533113
14/11/2020,14,11,2020,43,1,Rwanda,RW,RWA,12626938,Africa,1.80566342
13/11/2020,13,11,2020,7,0,Rwanda,RW,RWA,12626938,Africa,1.48888036
12/11/2020,12,11,2020,50,1,Rwanda,RW,RWA,12626938,Africa,1.44928248
11/11/2020,11,11,2020,20,2,Rwanda,RW,RWA,12626938,Africa,1.4096846
10/11/2020,10,11,2020,20,2,Rwanda,RW,RWA,12626938,Africa,1.33840841
9/11/2020,9,11,2020,9,0,Rwanda,RW,RWA,12626938,Africa,1.23545392
8/11/2020,8,11,2020,5,0,Rwanda,RW,RWA,12626938,Africa,1.21169519
7/11/2020,7,11,2020,16,0,Rwanda,RW,RWA,12626938,Africa,1.23545392
6/11/2020,6,11,2020,18,1,Rwanda,RW,RWA,12626938,Africa,1.38592587
5/11/2020,5,11,2020,12,0,Rwanda,RW,RWA,12626938,Africa,1.28297137
4/11/2020,4,11,2020,7,0,Rwanda,RW,RWA,12626938,Africa,1.3067301
3/11/2020,3,11,2020,9,0,Rwanda,RW,RWA,12626938,Africa,1.29089095
2/11/2020,2,11,2020,9,0,Rwanda,RW,RWA,12626938,Africa,1.36216714
1/11/2020,1,11,2020,3,0,Rwanda,RW,RWA,12626938,Africa,1.31464968
31/10/2020,31,10,2020,3,0,Rwanda,RW,RWA,12626938,Africa,1.33840841
30/10/2020,30,10,2020,2,0,Rwanda,RW,RWA,12626938,Africa,1.4096846
29/10/2020,29,10,2020,45,0,Rwanda,RW,RWA,12626938,Africa,1.49679994
28/10/2020,28,10,2020,11,1,Rwanda,RW,RWA,12626938,Africa,1.39384544
27/10/2020,27,10,2020,7,0,Rwanda,RW,RWA,12626938,Africa,1.33048883
26/10/2020,26,10,2020,6,0,Rwanda,RW,RWA,12626938,Africa,1.34632799
25/10/2020,25,10,2020,8,0,Rwanda,RW,RWA,12626938,Africa,1.33048883
24/10/2020,24,10,2020,35,0,Rwanda,RW,RWA,12626938,Africa,1.28297137
23/10/2020,23,10,2020,5,0,Rwanda,RW,RWA,12626938,Africa,1.04538408
22/10/2020,22,10,2020,15,0,Rwanda,RW,RWA,12626938,Africa,1.02162535
21/10/2020,21,10,2020,5,0,Rwanda,RW,RWA,12626938,Africa,0.98202747
20/10/2020,20,10,2020,18,0,Rwanda,RW,RWA,12626938,Africa,0.98994705
19/10/2020,19,10,2020,3,0,Rwanda,RW,RWA,12626938,Africa,0.85531425
18/10/2020,18,10,2020,6,0,Rwanda,RW,RWA,12626938,Africa,0.94242959
17/10/2020,17,10,2020,12,1,Rwanda,RW,RWA,12626938,Africa,0.93451001
16/10/2020,16,10,2020,13,0,Rwanda,RW,RWA,12626938,Africa,0.8711534
15/10/2020,15,10,2020,32,1,Rwanda,RW,RWA,12626938,Africa,0.79195764
14/10/2020,14,10,2020,3,0,Rwanda,RW,RWA,12626938,Africa,0.5702095
13/10/2020,13,10,2020,9,1,Rwanda,RW,RWA,12626938,Africa,0.57812908
12/10/2020,12,10,2020,4,1,Rwanda,RW,RWA,12626938,Africa,0.60188781
11/10/2020,11,10,2020,2,0,Rwanda,RW,RWA,12626938,Africa,0.64148569
10/10/2020,10,10,2020,5,1,Rwanda,RW,RWA,12626938,Africa,0.72860103
9/10/2020,9,10,2020,2,0,Rwanda,RW,RWA,12626938,Africa,0.76027933
8/10/2020,8,10,2020,10,0,Rwanda,RW,RWA,12626938,Africa,0.82363594
7/10/2020,7,10,2020,6,0,Rwanda,RW,RWA,12626938,Africa,1.06914281
6/10/2020,6,10,2020,1,0,Rwanda,RW,RWA,12626938,Africa,1.14833858
5/10/2020,5,10,2020,14,0,Rwanda,RW,RWA,12626938,Africa,1.22753434
4/10/2020,4,10,2020,5,0,Rwanda,RW,RWA,12626938,Africa,1.29089095
3/10/2020,3,10,2020,4,0,Rwanda,RW,RWA,12626938,Africa,1.39384544
2/10/2020,2,10,2020,3,0,Rwanda,RW,RWA,12626938,Africa,1.50471951
1/10/2020,1,10,2020,4,0,Rwanda,RW,RWA,12626938,Africa,1.63143274
30/09/2020,30,9,2020,4,0,Rwanda,RW,RWA,12626938,Africa,1.67895019
29/09/2020,29,9,2020,12,0,Rwanda,RW,RWA,12626938,Africa,1.82150257
28/09/2020,28,9,2020,9,0,Rwanda,RW,RWA,12626938,Africa,1.81358299
27/09/2020,27,9,2020,13,0,Rwanda,RW,RWA,12626938,Africa,1.94821579
26/09/2020,26,9,2020,9,2,Rwanda,RW,RWA,12626938,Africa,2.09076817
25/09/2020,25,9,2020,10,0,Rwanda,RW,RWA,12626938,Africa,2.45506868
24/09/2020,24,9,2020,41,0,Rwanda,RW,RWA,12626938,Africa,2.52634487
23/09/2020,23,9,2020,16,0,Rwanda,RW,RWA,12626938,Africa,2.36795334
22/09/2020,22,9,2020,11,1,Rwanda,RW,RWA,12626938,Africa,2.47882741
21/09/2020,21,9,2020,22,0,Rwanda,RW,RWA,12626938,Africa,2.66889724
20/09/2020,20,9,2020,18,1,Rwanda,RW,RWA,12626938,Africa,2.69265597
19/09/2020,19,9,2020,18,2,Rwanda,RW,RWA,12626938,Africa,2.90648453
18/09/2020,18,9,2020,19,1,Rwanda,RW,RWA,12626938,Africa,3.1519914
17/09/2020,17,9,2020,10,0,Rwanda,RW,RWA,12626938,Africa,3.29454378
16/09/2020,16,9,2020,22,0,Rwanda,RW,RWA,12626938,Africa,3.81723582
15/09/2020,15,9,2020,11,0,Rwanda,RW,RWA,12626938,Africa,4.26865167
14/09/2020,14,9,2020,26,0,Rwanda,RW,RWA,12626938,Africa,4.52207812
13/09/2020,13,9,2020,31,0,Rwanda,RW,RWA,12626938,Africa,5.71793415
12/9/2020,12,9,2020,55,0,Rwanda,RW,RWA,12626938,Africa,6.2723045
11/9/2020,11,9,2020,19,1,Rwanda,RW,RWA,12626938,Africa,6.39109814
10/9/2020,10,9,2020,21,1,Rwanda,RW,RWA,12626938,Africa,6.61284628
9/9/2020,9,9,2020,30,1,Rwanda,RW,RWA,12626938,Africa,7.1434579
8/9/2020,8,9,2020,35,0,Rwanda,RW,RWA,12626938,Africa,8.73529275
7/9/2020,7,9,2020,25,1,Rwanda,RW,RWA,12626938,Africa,10.17665565
6/9/2020,6,9,2020,45,0,Rwanda,RW,RWA,12626938,Africa,11.56258152
5/9/2020,5,9,2020,49,0,Rwanda,RW,RWA,12626938,Africa,12.06943441
4/9/2020,4,9,2020,37,1,Rwanda,RW,RWA,12626938,Africa,12.18030848
3/9/2020,3,9,2020,76,1,Rwanda,RW,RWA,12626938,Africa,12.46541323
2/9/2020,2,9,2020,79,0,Rwanda,RW,RWA,12626938,Africa,12.39413704
1/9/2020,1,9,2020,43,0,Rwanda,RW,RWA,12626938,Africa,12.06151483
31/08/2020,31,8,2020,177,0,Rwanda,RW,RWA,12626938,Africa,12.4099762
30/08/2020,30,8,2020,101,0,Rwanda,RW,RWA,12626938,Africa,11.80808839
29/08/2020,29,8,2020,70,1,Rwanda,RW,RWA,12626938,Africa,11.47546618
28/08/2020,28,8,2020,47,0,Rwanda,RW,RWA,12626938,Africa,11.65761644
27/08/2020,27,8,2020,88,0,Rwanda,RW,RWA,12626938,Africa,11.37251169
26/08/2020,26,8,2020,231,1,Rwanda,RW,RWA,12626938,Africa,10.81814134
25/08/2020,25,8,2020,217,2,Rwanda,RW,RWA,12626938,Africa,9.13919115
24/08/2020,24,8,2020,200,1,Rwanda,RW,RWA,12626938,Africa,7.51567799
23/08/2020,23,8,2020,109,0,Rwanda,RW,RWA,12626938,Africa,5.97928017
22/08/2020,22,8,2020,63,0,Rwanda,RW,RWA,12626938,Africa,5.1635638
21/08/2020,21,8,2020,73,1,Rwanda,RW,RWA,12626938,Africa,4.79926329
20/08/2020,20,8,2020,67,0,Rwanda,RW,RWA,12626938,Africa,4.27657125
19/08/2020,19,8,2020,37,2,Rwanda,RW,RWA,12626938,Africa,3.78555751
18/08/2020,18,8,2020,87,0,Rwanda,RW,RWA,12626938,Africa,3.54797022
17/08/2020,17,8,2020,101,0,Rwanda,RW,RWA,12626938,Africa,3.09655437
16/08/2020,16,8,2020,59,0,Rwanda,RW,RWA,12626938,Africa,2.45506868
15/08/2020,15,8,2020,93,0,Rwanda,RW,RWA,12626938,Africa,2.1462052
14/08/2020,14,8,2020,11,0,Rwanda,RW,RWA,12626938,Africa,1.63143274
13/08/2020,13,8,2020,18,1,Rwanda,RW,RWA,12626938,Africa,2.00365283
12/8/2020,12,8,2020,19,0,Rwanda,RW,RWA,12626938,Africa,1.94029621
11/8/2020,11,8,2020,12,0,Rwanda,RW,RWA,12626938,Africa,2.16204435
10/8/2020,10,8,2020,6,1,Rwanda,RW,RWA,12626938,Africa,2.52634487
9/8/2020,9,8,2020,6,1,Rwanda,RW,RWA,12626938,Africa,3.02527818
8/8/2020,8,8,2020,17,0,Rwanda,RW,RWA,12626938,Africa,3.15991098
7/8/2020,7,8,2020,7,0,Rwanda,RW,RWA,12626938,Africa,3.17575013
6/8/2020,6,8,2020,5,0,Rwanda,RW,RWA,12626938,Africa,3.2866242
5/8/2020,5,8,2020,7,0,Rwanda,RW,RWA,12626938,Africa,3.51629191
4/8/2020,4,8,2020,30,0,Rwanda,RW,RWA,12626938,Africa,3.66676387
3/8/2020,3,8,2020,20,0,Rwanda,RW,RWA,12626938,Africa,3.80139666
2/8/2020,2,8,2020,20,0,Rwanda,RW,RWA,12626938,Africa,3.98354692
1/8/2020,1,8,2020,28,0,Rwanda,RW,RWA,12626938,Africa,4.25281252
31/07/2020,31,7,2020,58,0,Rwanda,RW,RWA,12626938,Africa,4.1260993
30/07/2020,30,7,2020,10,0,Rwanda,RW,RWA,12626938,Africa,3.96770777
29/07/2020,29,7,2020,47,0,Rwanda,RW,RWA,12626938,Africa,4.03898396
28/07/2020,28,7,2020,58,0,Rwanda,RW,RWA,12626938,Africa,3.96770777
27/07/2020,27,7,2020,69,0,Rwanda,RW,RWA,12626938,Africa,3.83307497
26/07/2020,26,7,2020,23,0,Rwanda,RW,RWA,12626938,Africa,3.5875681
25/07/2020,25,7,2020,19,0,Rwanda,RW,RWA,12626938,Africa,3.77763794
24/07/2020,24,7,2020,21,0,Rwanda,RW,RWA,12626938,Africa,3.95978819
23/07/2020,23,7,2020,34,0,Rwanda,RW,RWA,12626938,Africa,3.92019031
22/07/2020,22,7,2020,26,0,Rwanda,RW,RWA,12626938,Africa,3.82515539
21/07/2020,21,7,2020,47,0,Rwanda,RW,RWA,12626938,Africa,4.08650141
20/07/2020,20,7,2020,43,0,Rwanda,RW,RWA,12626938,Africa,3.77763794
19/07/2020,19,7,2020,54,1,Rwanda,RW,RWA,12626938,Africa,3.54005064
18/07/2020,18,7,2020,12,0,Rwanda,RW,RWA,12626938,Africa,3.19950886
17/07/2020,17,7,2020,38,0,Rwanda,RW,RWA,12626938,Africa,3.24702632
16/07/2020,16,7,2020,19,0,Rwanda,RW,RWA,12626938,Africa,3.11239352
15/07/2020,15,7,2020,38,0,Rwanda,RW,RWA,12626938,Africa,3.09655437
14/07/2020,14,7,2020,41,0,Rwanda,RW,RWA,12626938,Africa,2.9856803
13/07/2020,13,7,2020,38,0,Rwanda,RW,RWA,12626938,Africa,3.46085488
12/7/2020,12,7,2020,47,1,Rwanda,RW,RWA,12626938,Africa,3.33414166
11/7/2020,11,7,2020,42,0,Rwanda,RW,RWA,12626938,Africa,3.1203131
10/7/2020,10,7,2020,16,0,Rwanda,RW,RWA,12626938,Africa,2.8510475
9/7/2020,9,7,2020,22,0,Rwanda,RW,RWA,12626938,Africa,2.8827258
8/7/2020,8,7,2020,59,0,Rwanda,RW,RWA,12626938,Africa,2.96192157
7/7/2020,7,7,2020,8,0,Rwanda,RW,RWA,12626938,Africa,2.5817819
6/7/2020,6,7,2020,13,0,Rwanda,RW,RWA,12626938,Africa,2.9856803
5/7/2020,5,7,2020,11,0,Rwanda,RW,RWA,12626938,Africa,3.08863479
4/7/2020,4,7,2020,18,0,Rwanda,RW,RWA,12626938,Africa,3.32622208
3/7/2020,3,7,2020,21,0,Rwanda,RW,RWA,12626938,Africa,3.30246335
2/7/2020,2,7,2020,17,1,Rwanda,RW,RWA,12626938,Africa,3.19158928
1/7/2020,1,7,2020,24,0,Rwanda,RW,RWA,12626938,Africa,3.08071521
30/06/2020,30,6,2020,101,0,Rwanda,RW,RWA,12626938,Africa,3.08071521
29/06/2020,29,6,2020,22,0,Rwanda,RW,RWA,12626938,Africa,2.51842529
28/06/2020,28,6,2020,20,0,Rwanda,RW,RWA,12626938,Africa,2.66889724
27/06/2020,27,6,2020,8,0,Rwanda,RW,RWA,12626938,Africa,2.75601258
26/06/2020,26,6,2020,20,0,Rwanda,RW,RWA,12626938,Africa,2.81936919
25/06/2020,25,6,2020,32,0,Rwanda,RW,RWA,12626938,Africa,2.80353004
24/06/2020,24,6,2020,11,0,Rwanda,RW,RWA,12626938,Africa,2.65305809
23/06/2020,23,6,2020,59,0,Rwanda,RW,RWA,12626938,Africa,2.66097767
22/06/2020,22,6,2020,26,0,Rwanda,RW,RWA,12626938,Africa,2.28875758
21/06/2020,21,6,2020,41,0,Rwanda,RW,RWA,12626938,Africa,2.1462052
20/06/2020,20,6,2020,15,0,Rwanda,RW,RWA,12626938,Africa,1.90861791
19/06/2020,19,6,2020,7,0,Rwanda,RW,RWA,12626938,Africa,1.86902003
18/06/2020,18,6,2020,3,0,Rwanda,RW,RWA,12626938,Africa,1.91653749
17/06/2020,17,6,2020,24,0,Rwanda,RW,RWA,12626938,Africa,1.99573325
16/06/2020,16,6,2020,30,0,Rwanda,RW,RWA,12626938,Africa,1.86110045
15/06/2020,15,6,2020,41,0,Rwanda,RW,RWA,12626938,Africa,1.67895019
14/06/2020,14,6,2020,31,0,Rwanda,RW,RWA,12626938,Africa,1.4413629
13/06/2020,13,6,2020,16,0,Rwanda,RW,RWA,12626938,Africa,1.22753434
12/6/2020,12,6,2020,18,0,Rwanda,RW,RWA,12626938,Africa,1.14833858
11/6/2020,11,6,2020,13,0,Rwanda,RW,RWA,12626938,Africa,1.02954493
10/6/2020,10,6,2020,12,0,Rwanda,RW,RWA,12626938,Africa,0.98202747
9/6/2020,9,6,2020,12,0,Rwanda,RW,RWA,12626938,Africa,0.91075128
8/6/2020,8,6,2020,8,0,Rwanda,RW,RWA,12626938,Africa,0.88699256
7/6/2020,7,6,2020,11,0,Rwanda,RW,RWA,12626938,Africa,0.8394751
6/6/2020,6,6,2020,10,0,Rwanda,RW,RWA,12626938,Africa,0.78403806
5/6/2020,5,6,2020,13,0,Rwanda,RW,RWA,12626938,Africa,0.71276187
4/6/2020,4,6,2020,13,0,Rwanda,RW,RWA,12626938,Africa,0.65732484
3/6/2020,3,6,2020,7,1,Rwanda,RW,RWA,12626938,Africa,0.60188781
2/6/2020,2,6,2020,7,0,Rwanda,RW,RWA,12626938,Africa,0.63356611
1/6/2020,1,6,2020,11,0,Rwanda,RW,RWA,12626938,Africa,0.61772696
